EAN,Brand Color,PurchasePriceExclVAT,RecommendedPriceInclVAT,BrandName,Sell Price,Color,Offer ID
842142106581,Grey,"9,60","265,00",Kitchentime,219,Rosa,63390644c64dc6e491e49589d0f2d84d
842142106581,Grey,"9,60","265,00",Royal Design,224,Not Sure,4ca76ef10374c6b536780a81f204827f
842142106581,Grey,"9,60","265,00",Rum21,224,Terrakotta,2774c15a3eedd8928bc3e64f5833a427
842142110564,Grey,"11,20","300,00",No Product Found,,Not Sure,No Offer ID
842142107076,Grey,"16,80","455,00",Royal Design,346,Grå,bfafd49f7be76ce2319429c36b8bbd7d
842142107076,Grey,"16,80","455,00",Rum21,346,Grå,c05f5dc57989b13b19cdd9013234e38e
842142107076,Grey,"16,80","455,00",Royal Design,367,Not Sure,b6a592234b398f6c1c3fdaac06b790ef
842142107076,Grey,"16,80","455,00",Rum21,367,Terrakotta,030b9e7de729f28a5e97884ba08c0225
842142107076,Grey,"16,80","455,00",Cervera,455,Grå,6753896091b7fc559dcf377ffbeaf06e
842142110571,Grey,"24,40","675,00",No Product Found,,Not Sure,No Offer ID
842142106598,Grey,"36,00","950,00",Royal Design,720,Not Sure,6352a0170906b9c09c7a7074224be558
842142106598,Grey,"36,00","950,00",Rum21,720,Terrakotta,5e170a06d960ce69a6c4dc7fc3fd9b80
842142106598,Grey,"36,00","950,00",Royal Design,752,Grå,6749e01ab5ea61723ec9d9d0c7ed981f
842142106598,Grey,"36,00","950,00",Rum21,752,Grå,ef243806b9e64c6175bb18b80470d315
842142106604,Grey,"46,80","1 250,00",Royal Design,938,Grå,d304d067446eb6a84e4032e22fca4d18
842142106604,Grey,"46,80","1 250,00",Rum21,938,Grå,9f9efaf4363a1dc33b30eefcb6ebf3aa
842142106604,Grey,"46,80","1 250,00",Royal Design,983,Not Sure,8639d82d64c09535c411f7013d07262a
842142106604,Grey,"46,80","1 250,00",Rum21,983,Terrakotta,6e5a60b545869b86039ce31ce3f133db
842142104242,,"9,60","265,00",Kitchentime,199,Grå,ffe45c8323c92eace2cc3ae5e29f2788
842142104242,,"9,60","265,00",Royal Design,199,Grå,1eb500b1e5d9e9379221649cb3b07f3c
842142104242,,"9,60","265,00",Svenssons,199,Grå,5fcd1ed888fe2dea97fd9f8bee01a6b1
842142104242,,"9,60","265,00",Nordic Nest,201,Grå,63eca1bb793a0b9766c11c1699bb915e
842142104242,,"9,60","265,00",Nordic Nest,212,Rosa,ae513b6be96deb295ea94844ea958cf5
842142104242,,"9,60","265,00",Svenssons,212,Rosa,dfa7b9c6e2a34b0ca8760af15f2aaedf
842142104242,,"9,60","265,00",Cervera,219,Rosa,7267f3a0bf2e5286f9c349a18b248786
842142104242,,"9,60","265,00",Kitchentime,219,Rosa,63390644c64dc6e491e49589d0f2d84d
842142104242,,"9,60","265,00",Royal Design,224,Not Sure,4ca76ef10374c6b536780a81f204827f
842142104242,,"9,60","265,00",Rum21,224,Terrakotta,2774c15a3eedd8928bc3e64f5833a427
842142110540,,"11,20","300,00",No Product Found,,Not Sure,No Offer ID
842142107083,,"16,80","455,00",Royal Design,346,Grå,bfafd49f7be76ce2319429c36b8bbd7d
842142107083,,"16,80","455,00",Rum21,346,Grå,c05f5dc57989b13b19cdd9013234e38e
842142107083,,"16,80","455,00",Royal Design,367,Not Sure,b6a592234b398f6c1c3fdaac06b790ef
842142107083,,"16,80","455,00",Rum21,367,Terrakotta,030b9e7de729f28a5e97884ba08c0225
842142107083,,"16,80","455,00",Cervera,455,Grå,6753896091b7fc559dcf377ffbeaf06e
842142110557,,"24,40","675,00",No Product Found,,Not Sure,No Offer ID
842142106567,,"36,00","950,00",Royal Design,720,Not Sure,6352a0170906b9c09c7a7074224be558
842142106567,,"36,00","950,00",Rum21,720,Terrakotta,5e170a06d960ce69a6c4dc7fc3fd9b80
842142106567,,"36,00","950,00",Royal Design,752,Grå,6749e01ab5ea61723ec9d9d0c7ed981f
842142106567,,"36,00","950,00",Rum21,752,Grå,ef243806b9e64c6175bb18b80470d315
842142106574,,"46,80","1 250,00",Royal Design,938,Grå,d304d067446eb6a84e4032e22fca4d18
842142106574,,"46,80","1 250,00",Rum21,938,Grå,9f9efaf4363a1dc33b30eefcb6ebf3aa
842142106574,,"46,80","1 250,00",Royal Design,983,Not Sure,8639d82d64c09535c411f7013d07262a
842142106574,,"46,80","1 250,00",Rum21,983,Terrakotta,6e5a60b545869b86039ce31ce3f133db
842142111950,Grey,"4,00","110,00",No Product Found,,Not Sure,No Offer ID
842142111967,Grey,"5,20","145,00",No Product Found,,Not Sure,No Offer ID
842142111974,Grey,"6,00","165,00",No Product Found,,Not Sure,No Offer ID
842142111981,Grey,"7,20","195,00",No Product Found,,Not Sure,No Offer ID
842142111998,Grey,"8,80","235,00",No Product Found,,Not Sure,No Offer ID
842142112001,Grey,"13,60","370,00",No Product Found,,Not Sure,No Offer ID
842142112018,Grey,"19,60","535,00",No Product Found,,Not Sure,No Offer ID
842142112025,Grey,"29,20","790,00",No Product Found,,Not Sure,No Offer ID
842142112032,Grey,"38,00","1 050,00",No Product Found,,Not Sure,No Offer ID
842142113251,Grey,"145,00","3 500,00",No Product Found,,Not Sure,No Offer ID
842142113268,Grey,"320,00","7 000,00",No Product Found,,Not Sure,No Offer ID
842142113275,Grey,"320,00","7 000,00",No Product Found,,Not Sure,No Offer ID
842142112049,,"4,00","110,00",No Product Found,,Not Sure,No Offer ID
842142112056,,"5,20","145,00",No Product Found,,Not Sure,No Offer ID
842142112063,,"6,00","165,00",No Product Found,,Not Sure,No Offer ID
842142112070,,"7,20","195,00",No Product Found,,Not Sure,No Offer ID
842142112087,,"8,80","235,00",No Product Found,,Not Sure,No Offer ID
842142112094,,"13,60","370,00",No Product Found,,Not Sure,No Offer ID
842142112100,,"19,60","535,00",No Product Found,,Not Sure,No Offer ID
842142112117,,"29,20","790,00",No Product Found,,Not Sure,No Offer ID
842142112124,,"38,00","1 050,00",No Product Found,,Not Sure,No Offer ID
842142113282,,"145,00","3 500,00",No Product Found,,Not Sure,No Offer ID
842142113299,,"320,00","7 000,00",No Product Found,,Not Sure,No Offer ID
842142113305,,"320,00","7 000,00",No Product Found,,Not Sure,No Offer ID
842142115514,Green,"10,80","295,00",No Product Found,,Not Sure,No Offer ID
842142115545,White,"10,80","295,00",No Product Found,,Not Sure,No Offer ID
842142115484,,"10,80","295,00",No Product Found,,Not Sure,No Offer ID
842142115521,Green,"10,80","295,00",No Product Found,,Not Sure,No Offer ID
842142115552,White,"10,80","295,00",No Product Found,,Not Sure,No Offer ID
842142115491,,"10,80","295,00",No Product Found,,Not Sure,No Offer ID
842142115538,Green,"10,80","295,00",No Product Found,,Not Sure,No Offer ID
842142115569,White,"10,80","295,00",No Product Found,,Not Sure,No Offer ID
842142115507,,"10,80","295,00",No Product Found,,Not Sure,No Offer ID
842142113619,Grey,"23,20","625,00",No Product Found,,Not Sure,No Offer ID
842142113626,Grey,"34,00","900,00",No Product Found,,Not Sure,No Offer ID
842142113633,Grey,"44,40","1 200,00",No Product Found,,Not Sure,No Offer ID
842142113640,,"23,20","625,00",No Product Found,,Not Sure,No Offer ID
842142113657,,"34,00","900,00",No Product Found,,Not Sure,No Offer ID
842142113664,,"44,40","1 200,00",No Product Found,,Not Sure,No Offer ID
842142113435,Grey,"7,20","195,00",No Product Found,,Not Sure,No Offer ID
842142113442,Grey,"8,80","235,00",No Product Found,,Not Sure,No Offer ID
842142113459,Grey,"13,60","370,00",No Product Found,,Not Sure,No Offer ID
842142110151,Grey,"31,60","850,00",Royal Design,675,Grå,71a49ea83330f1fe98451b01ec1fac24
842142110151,Grey,"31,60","850,00",Rum21,675,Grå,1de1e598f9f969c15513500178bdc3f7
842142106475,Grey,"39,80","1 095,00",Royal Design,821,Grå,68b9e43fbc19f6076f2a95e2cee6ef08
842142106475,Grey,"39,80","1 095,00",Rum21,821,Grå,dbffb7422712dc2d570d7a14b67e191b
842142106482,Grey,"47,20","1 275,00",Royal Design,1152,Grå,02c1626b7d5c0c92270d0ba54d63d29a
842142106482,Grey,"47,20","1 275,00",Rum21,1152,Grå,e380c7c838c901df33e6f04cbb50d8cd
842142106499,Grey,"56,00","1 500,00",No Product Found,,Not Sure,No Offer ID
842142113466,,"7,20","195,00",No Product Found,,Not Sure,No Offer ID
842142113473,,"8,80","235,00",No Product Found,,Not Sure,No Offer ID
842142113480,,"13,60","370,00",No Product Found,,Not Sure,No Offer ID
842142110168,,"31,60","850,00",No Product Found,,Not Sure,No Offer ID
842142110175,,"39,80","1 095,00",Royal Design,821,Rosa,d018ae169246920594bcb1e98287b906
842142110175,,"39,80","1 095,00",Rum21,821,Rosa,fde4bfee2ba4fa05b703553431f3fc69
842142110182,,"47,20","1 275,00",Royal Design,956,Rosa,d7aa8d827640f19818181d4260aa9fa2
842142110182,,"47,20","1 275,00",Rum21,956,Rosa,50c65e1e4da631f39806cf8af3c344f1
842142110199,,"56,00","1 500,00",No Product Found,,Not Sure,No Offer ID
842142109179,Grey,"12,00","335,00",Nordic Nest,301,Grey,e9b10ead0b9a4e1cbf7a9455d01b094d
842142109179,Grey,"12,00","335,00",Kitchentime,301,Grey,a8aa74cb57659ae8f3474ec733ce79d8
842142109179,Grey,"12,00","335,00",Nordic Nest,302,Rosa,5bf9dd5668e8d2c93b8cb72ead9b8432
842142109179,Grey,"12,00","335,00",Kitchentime,302,Rosa,7f6cd5fbaa4eaec44a3e6c561aa474a1
842142109179,Grey,"12,00","335,00",Svenssons,335,Not Sure,d2e217124dbe81802d90b47b81205f64
842142109179,Grey,"12,00","335,00",Svenssons,335,Grey,eb1ad2f0914627b6564644b8c85a1748
842142109209,Grey,"15,20","415,00",Nordic Nest,341,Grey,2d208b4b3b7aeab9378283576cd57e8a
842142109209,Grey,"15,20","415,00",Kitchentime,341,Grey,0e7cb763cc4343658a6408b9919d6fc8
842142109209,Grey,"15,20","415,00",Royal Design,341,Grey,05838134a0900c97da93ca20a2f0f5af
842142109209,Grey,"15,20","415,00",Rum21,341,Grey,12752e0e21aef7f1112cd742cdd77301
842142109209,Grey,"15,20","415,00",Svenssons,341,Grey,b3495b89a1f07a2ba68d3ba5ac10d850
842142109209,Grey,"15,20","415,00",Nordic Nest,373,Rosa,01791e033d5a5d4e473e6f0fdfe3da08
842142109209,Grey,"15,20","415,00",Kitchentime,373,Rosa,37e67f1fc76c4fa5e94aaa77dac01af5
842142109209,Grey,"15,20","415,00",Ellos,399,Grå,74ad22c321c529c5b62e20ce870b1fba
842142109209,Grey,"15,20","415,00",Svenssons,415,Not Sure,82632c6b78f78c90cc5b6c51ee702d43
842142109230,Grey,"18,40","500,00",Kitchentime,385,Rosa,cbf27e13f83d1d9af08424d338cc2c26
842142109230,Grey,"18,40","500,00",Royal Design,385,Not Sure,4f1acf1ffa03eb179ce281c0a4f42690
842142109230,Grey,"18,40","500,00",Rum21,385,Not Sure,7000bd16be6a520e18d540855ad439f0
842142109230,Grey,"18,40","500,00",Svenssons,385,Not Sure,d5914555a5f1b8881964b4fa6c032c68
842142109230,Grey,"18,40","500,00",Nordic Nest,391,Rosa,4b2c91b9d8011b907542106d779dda74
842142109230,Grey,"18,40","500,00",Nordic Nest,450,Grey,09765d1f1f32c27f5bf87f0b0040b31b
842142109230,Grey,"18,40","500,00",Cervera,499,Not Sure,8cd42e3145ec3ad2c249d9e71768e814
842142109230,Grey,"18,40","500,00",Cervera,499,Rosa,4171f7e8a0e19d3621f1e4050b6e3430
842142109230,Grey,"18,40","500,00",Kitchentime,499,Grey,5a3ec646094440eb3711d5cf7a142994
842142109230,Grey,"18,40","500,00",Ellos,499,Grå,b8eeaefd6a868e47911d51cc6e3a7702
842142109230,Grey,"18,40","500,00",Kitchn,500,Rosa,e0330e0166be951ed14c423395201456
842142109230,Grey,"18,40","500,00",Svenssons,500,Grey,6589de904dcc3256d1f862dd9cad17f3
842142109261,Grey,"23,20","630,00",Royal Design,479,Not Sure,8749df930fe1667ef000d001f427032d
842142109261,Grey,"23,20","630,00",Rum21,479,Not Sure,5db18bfa6268609df5ab49e250fbf4dc
842142109261,Grey,"23,20","630,00",Nordic Nest,567,Grey,807e52362e5f5b0872def6ff6f693a74
842142109261,Grey,"23,20","630,00",Ellos,599,Grå,b80f8e3c42c67a14bfc36242ac3434b8
842142109261,Grey,"23,20","630,00",Cervera,629,Rosa,2c1146fb0544430af04ab141a0c09c84
842142109261,Grey,"23,20","630,00",Cervera,629,Not Sure,2259f42e3e040c5e572e527f2edcef9c
842142109261,Grey,"23,20","630,00",Kitchentime,629,Grey,38c51f7d1cda04cc37dfb9fb35f75788
842142109261,Grey,"23,20","630,00",Svenssons,629,Grey,636473b2514685f5fd3c4b96348f7325
842142109261,Grey,"23,20","630,00",Kitchn,630,Rosa,e89c5dfb9fdddb80dc0ae4687f328e26
842142108776,,"12,00","335,00",Nordic Nest,301,Grå,e9b10ead0b9a4e1cbf7a9455d01b094d
842142108776,,"12,00","335,00",Kitchentime,301,Grå,a8aa74cb57659ae8f3474ec733ce79d8
842142108776,,"12,00","335,00",Nordic Nest,302,Rosa,5bf9dd5668e8d2c93b8cb72ead9b8432
842142108776,,"12,00","335,00",Kitchentime,302,Rosa,7f6cd5fbaa4eaec44a3e6c561aa474a1
842142108776,,"12,00","335,00",Svenssons,335,Not Sure,d2e217124dbe81802d90b47b81205f64
842142108776,,"12,00","335,00",Svenssons,335,Not Sure,eb1ad2f0914627b6564644b8c85a1748
842142108806,,"15,20","415,00",Nordic Nest,341,Grå,2d208b4b3b7aeab9378283576cd57e8a
842142108806,,"15,20","415,00",Kitchentime,341,Grå,0e7cb763cc4343658a6408b9919d6fc8
842142108806,,"15,20","415,00",Royal Design,341,Not Sure,05838134a0900c97da93ca20a2f0f5af
842142108806,,"15,20","415,00",Rum21,341,Not Sure,12752e0e21aef7f1112cd742cdd77301
842142108806,,"15,20","415,00",Svenssons,341,Not Sure,b3495b89a1f07a2ba68d3ba5ac10d850
842142108806,,"15,20","415,00",Nordic Nest,373,Rosa,01791e033d5a5d4e473e6f0fdfe3da08
842142108806,,"15,20","415,00",Kitchentime,373,Rosa,37e67f1fc76c4fa5e94aaa77dac01af5
842142108806,,"15,20","415,00",Ellos,399,Grå,74ad22c321c529c5b62e20ce870b1fba
842142108806,,"15,20","415,00",Svenssons,415,Not Sure,82632c6b78f78c90cc5b6c51ee702d43
842142108837,,"18,40","500,00",Kitchentime,385,Rosa,cbf27e13f83d1d9af08424d338cc2c26
842142108837,,"18,40","500,00",Royal Design,385,Not Sure,4f1acf1ffa03eb179ce281c0a4f42690
842142108837,,"18,40","500,00",Rum21,385,Not Sure,7000bd16be6a520e18d540855ad439f0
842142108837,,"18,40","500,00",Svenssons,385,Not Sure,d5914555a5f1b8881964b4fa6c032c68
842142108837,,"18,40","500,00",Nordic Nest,391,Rosa,4b2c91b9d8011b907542106d779dda74
842142108837,,"18,40","500,00",Nordic Nest,450,Grå,09765d1f1f32c27f5bf87f0b0040b31b
842142108837,,"18,40","500,00",Cervera,499,Rosa,4171f7e8a0e19d3621f1e4050b6e3430
842142108837,,"18,40","500,00",Cervera,499,Not Sure,8cd42e3145ec3ad2c249d9e71768e814
842142108837,,"18,40","500,00",Kitchentime,499,Grå,5a3ec646094440eb3711d5cf7a142994
842142108837,,"18,40","500,00",Ellos,499,Grå,b8eeaefd6a868e47911d51cc6e3a7702
842142108837,,"18,40","500,00",Kitchn,500,Rosa,e0330e0166be951ed14c423395201456
842142108837,,"18,40","500,00",Svenssons,500,Not Sure,6589de904dcc3256d1f862dd9cad17f3
842142108868,,"23,20","630,00",Royal Design,479,Not Sure,8749df930fe1667ef000d001f427032d
842142108868,,"23,20","630,00",Rum21,479,Not Sure,5db18bfa6268609df5ab49e250fbf4dc
842142108868,,"23,20","630,00",Nordic Nest,567,Grå,807e52362e5f5b0872def6ff6f693a74
842142108868,,"23,20","630,00",Ellos,599,Grå,b80f8e3c42c67a14bfc36242ac3434b8
842142108868,,"23,20","630,00",Cervera,629,Not Sure,2259f42e3e040c5e572e527f2edcef9c
842142108868,,"23,20","630,00",Cervera,629,Rosa,2c1146fb0544430af04ab141a0c09c84
842142108868,,"23,20","630,00",Kitchentime,629,Grå,38c51f7d1cda04cc37dfb9fb35f75788
842142108868,,"23,20","630,00",Svenssons,629,Not Sure,636473b2514685f5fd3c4b96348f7325
842142108868,,"23,20","630,00",Kitchn,630,Rosa,e89c5dfb9fdddb80dc0ae4687f328e26
842142105799,Grey,"3,50","95,00",No Product Found,,Not Sure,No Offer ID
842142105805,Grey,"4,00","110,00",No Product Found,,Not Sure,No Offer ID
842142105812,Grey,"5,20","145,00",No Product Found,,Not Sure,No Offer ID
842142105850,Grey,"7,20","195,00",Ellos,189,Grå,64f05567f292499823429c154449cbd1
842142105638,Grey,"6,00","165,00",Nordic Nest,149,Grå,6ab546fc34b289192525ae1ce2bd35e4
842142105638,Grey,"6,00","165,00",Nordic Nest,149,Rosa,0dd2ca756cc6802dd0927ee25ad7deee
842142105638,Grey,"6,00","165,00",Kitchentime,149,Rosa,6196235128f7c685b82a88ce7ce8f54d
842142105638,Grey,"6,00","165,00",Kitchentime,149,Grå,6e91042a9a474b0166adb9c9e075b256
842142105638,Grey,"6,00","165,00",Svenssons,165,Grå,a4fe0d02387869d8ddefaf8a160a815c
842142105638,Grey,"6,00","165,00",Svenssons,165,Rosa,86425fd7a2826564ffa07e79fc4d1f7f
842142105829,Grey,"7,20","195,00",Nordic Nest,176,Grå,a5679fbc48c666072b225e9f0118452e
842142105829,Grey,"7,20","195,00",Nordic Nest,176,Rosa,c10ad1ef1f99e597e9af97e2c859aece
842142105829,Grey,"7,20","195,00",Kitchentime,176,Rosa,dffa9ca36d56f4b179c37aee7f2b2243
842142105829,Grey,"7,20","195,00",Kitchentime,176,Grå,9fcecc975b70d4598129d3f02f38aca4
842142105829,Grey,"7,20","195,00",Svenssons,195,Grå,06bfaadd8640faa96ebf21e5075cc5bd
842142105829,Grey,"7,20","195,00",Svenssons,195,Rosa,934d7268b96051fa45b5ba352f8b25f0
842142105645,Grey,"8,80","235,00",Nordic Nest,212,Rosa,b66023f84875453b29a2e68c5131bbd6
842142105645,Grey,"8,80","235,00",Nordic Nest,212,Grå,76f6db24e4bdd2d2517a575e420f9369
842142105645,Grey,"8,80","235,00",Kitchentime,212,Rosa,8064ea22d48aaab40c167ffdafa92756
842142105645,Grey,"8,80","235,00",Kitchentime,212,Grå,7ad2e569e08cff6a3681cb2f50d045cf
842142105645,Grey,"8,80","235,00",Ellos,229,Grå,4746f45105b1b82035dbfde24ed552bc
842142105645,Grey,"8,80","235,00",Svenssons,235,Rosa,49e0172b3eb5676e79835ab1790fd349
842142105645,Grey,"8,80","235,00",Svenssons,235,Grå,1f63c6bc9c78ee178d58383e11893f43
842142105652,Grey,"13,60","370,00",Ellos,349,Grå,0cc96a6824bfd61ae512dde9b5531f3a
842142105867,Grey,"13,60","375,00",No Product Found,,Not Sure,No Offer ID
842142105836,Grey,"19,60","535,00",No Product Found,,Not Sure,No Offer ID
842142105843,Grey,"29,20","790,00",No Product Found,,Not Sure,No Offer ID
842142105706,,"3,50","95,00",No Product Found,,Not Sure,No Offer ID
842142105713,,"4,00","110,00",Nordic Nest,99,Rosa,3b5ae72fa146e0c453cfad533dcbef2c
842142105713,,"4,00","110,00",Kitchentime,99,Rosa,c8467216360afd88f39b31549fb1cba7
842142105713,,"4,00","110,00",Svenssons,110,Rosa,3430c1b4e5ccd9b4b11a9cc2e9823e98
842142105553,,"5,20","145,00",No Product Found,,Not Sure,No Offer ID
842142105751,,"7,20","195,00",No Product Found,,Not Sure,No Offer ID
842142105560,,"6,00","165,00",Nordic Nest,149,Grå,6ab546fc34b289192525ae1ce2bd35e4
842142105560,,"6,00","165,00",Nordic Nest,149,Rosa,0dd2ca756cc6802dd0927ee25ad7deee
842142105560,,"6,00","165,00",Kitchentime,149,Rosa,6196235128f7c685b82a88ce7ce8f54d
842142105560,,"6,00","165,00",Kitchentime,149,Grå,6e91042a9a474b0166adb9c9e075b256
842142105560,,"6,00","165,00",Svenssons,165,Grå,a4fe0d02387869d8ddefaf8a160a815c
842142105560,,"6,00","165,00",Svenssons,165,Rosa,86425fd7a2826564ffa07e79fc4d1f7f
842142105720,,"7,20","195,00",Nordic Nest,176,Grå,a5679fbc48c666072b225e9f0118452e
842142105720,,"7,20","195,00",Nordic Nest,176,Rosa,c10ad1ef1f99e597e9af97e2c859aece
842142105720,,"7,20","195,00",Kitchentime,176,Grå,9fcecc975b70d4598129d3f02f38aca4
842142105720,,"7,20","195,00",Kitchentime,176,Rosa,dffa9ca36d56f4b179c37aee7f2b2243
842142105720,,"7,20","195,00",Svenssons,195,Rosa,934d7268b96051fa45b5ba352f8b25f0
842142105720,,"7,20","195,00",Svenssons,195,Grå,06bfaadd8640faa96ebf21e5075cc5bd
842142105577,,"8,80","235,00",Nordic Nest,212,Grå,76f6db24e4bdd2d2517a575e420f9369
842142105577,,"8,80","235,00",Nordic Nest,212,Rosa,b66023f84875453b29a2e68c5131bbd6
842142105577,,"8,80","235,00",Kitchentime,212,Grå,7ad2e569e08cff6a3681cb2f50d045cf
842142105577,,"8,80","235,00",Kitchentime,212,Rosa,8064ea22d48aaab40c167ffdafa92756
842142105577,,"8,80","235,00",Ellos,229,Grå,4746f45105b1b82035dbfde24ed552bc
842142105577,,"8,80","235,00",Svenssons,235,Grå,1f63c6bc9c78ee178d58383e11893f43
